Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Column1,Column2,Column3
12029628,DILLINGER,Western,tshirts,Women,,1199,52% OFF,"XS, S, M, L, XL",4.4,916,52%,OFF,623.48
14046728,Varanga,Indian Wear,kurta-sets,Women,2159,5999,64% OFF,"S, M, L, XL, XXL",4,915,64%,OFF,3839.36
2025239,Roadster,Western,tshirts,Women,,999,50% OFF,"XS, S, M, L, XL",4.3,915,50%,OFF,499.5
10187343,WROGN,Bottom Wear,jeans,Men,1679,2799,40% OFF,"28, 30, 32, 34, 36, 38",3.6,914,40%,OFF,1119.6
11217408,one8 by Virat Kohli,Inner Wear &  Sleep Wear,trunk,Men,398,498,Rs. 100 OFF,"S, M, L, XL, XXL",4.2,914,,100,100
11158218,Moda Rapido,Topwear,shirts,Men,,599,,"38, 40, 42, 44, 46",4.4,914,,, 
7726426,LOCOMOTIVE,Bottom Wear,jeans,Men,849,2499,66% OFF,"30, 32, 34, 36",3.9,913,66%,OFF,1649.34
10144527,HIGHLANDER,Bottom Wear,trousers,Men,767,1599,52% OFF,"30, 32, 34, 36",4.2,913,52%,OFF,831.48
10945090,Roadster,Topwear,shirts,Men,999,1999,50% OFF,"38, 40, 42, 44",4.4,913,50%,OFF,999.5
2232130,Mast & Harbour,Topwear,tshirts,Men,359,899,60% OFF,"S, M, L, XL",3.9,913,60%,OFF,539.4
10074627,Vishudh,Indian Wear,kurtas,Women,509,1499,66% OFF,"S, M, L, XL, XXL",4.2,913,66%,OFF,989.34
12069880,Laceandme,Lingerie & Sleep Wear,shapewear,Women,707,1199,41% OFF,"M, L, XL, XXL",4,913,41%,OFF,491.59
11416434,Rosaline by Zivame,Lingerie & Sleep Wear,bra,Women,,445,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.2,913,,, 
8126453,plusS,Plus Size,tops,Women,524,1749,70% OFF,"S, M, L, XL, XXL, 3XL, 4XL",3.9,913,70%,OFF,1224.3
10106535,HRX by Hrithik Roshan,Sports Wear,shorts,Women,599,1499,60% OFF,"26, 28, 30, 32, 34, 36",4.2,913,60%,OFF,899.4
7695782,HRX by Hrithik Roshan,Sports Wear,tights,Women,1149,2299,50% OFF,"XS, S, M, L, XL, XXL",4.4,913,50%,OFF,1149.5
12278628,Roadster,Western,jeans,Women,,1599,45% OFF,"26, 28, 30, 32, 34, 36",4.3,913,45%,OFF,719.55
